next song will be raindrops keep fallin on my head,play/play_music
next song,play/play_music
next train to dc,transport/transport_query
next train to orlando,transport/transport_query
next,play/play_podcasts
nice lyrics,music/music_likeness
nice music,music/music_likeness
nice to talk to you,general/general_quirky
nighttime mode,iot/iot_hue_lightdim
nikki minaj nationality,qa/qa_factoid
no back up.,general/general_negate
no lights in the kitchen,iot/iot_hue_lightoff
no lights,iot/iot_hue_lightoff
no no turn it down,audio/audio_volume_down
no notifications for five minutes,audio/audio_volume_mute
no please search some more.,general/general_negate
no speaking please,audio/audio_volume_mute
nobody knows,play/play_music
noodles one pack make it as takeaway,takeaway/takeaway_order
nope.,general/general_negate
not right command.,general/general_negate
not that one.,general/general_negate
note current song as awesome please,music/music_likeness
note down this event on my calendar,calendar/calendar_set
note to self saturday sixteenth of march eight hundred valia's wedding,calendar/calendar_set
notify me about any festival occurring next month,calendar/calendar_set
notify me about the event in my calendar,calendar/calendar_set
notify me one hour before my meeting,calendar/calendar_set
notify me two hours before my meeting,calendar/calendar_set
notify me when g. b. p. to u. s. d. rate as i expected,qa/qa_currency
november event delete,calendar/calendar_remove
now it's five thirty pm in india what about the time in ivory coast,datetime/datetime_convert
now what,general/general_quirky
npr ted talks,play/play_podcasts
ny stock,qa/qa_stock
object search,qa/qa_definition
obtain latest news,news/news_query
ocean eleven,recommendation/recommendation_movies
off all type of active devices,iot/iot_wemo_off
off lights,iot/iot_hue_lightoff
off mobile charger plug,iot/iot_wemo_off
off the plug,iot/iot_wemo_off
off the speakers,audio/audio_volume_mute
office lights off,iot/iot_hue_lightoff
oh it was great one.,general/general_praise
oh it's excellent.,general/general_affirm
oh it's perfect work.,general/general_praise
olly brighten the lights,iot/iot_hue_lightup
olly can you cancel please.,general/general_commandstop
olly can you just stop.,general/general_commandstop
olly can you please shut down.,general/general_commandstop
olly can you shut down please.,general/general_commandstop
olly can you shut off please.,general/general_commandstop
olly can you shut up please.,general/general_commandstop
olly can you shut up.,general/general_commandstop
olly can you stop it please.,general/general_commandstop
olly can you stop it.,general/general_commandstop
olly cancel alarms,alarm/alarm_remove
olly cancel all soccer practice alarms,alarm/alarm_remove
olly cancel please.,general/general_commandstop
olly cancel yoga alarms,alarm/alarm_remove
olly could you just cancel please.,general/general_commandstop
olly could you just stop please.,general/general_commandstop
olly could you please shut down.,general/general_commandstop
olly could you please shut up.,general/general_commandstop
olly could you shut down please.,general/general_commandstop
olly could you shut up please.,general/general_commandstop
olly could you shut up.,general/general_commandstop
olly could you stop.,general/general_commandstop
olly find any alarms i have set for today,alarm/alarm_query
olly find the new email address for bill that i added friday,email/email_query
olly i like you cancel it.,general/general_commandstop
olly i need the living room vacuumed can you turn on the vacuum cleaner,iot/iot_cleaning
olly i need to call my mom will you check her work number for me,email/email_querycontact
olly i said call jack not jake.,general/general_negate
olly i want you cancel.,general/general_commandstop
olly i want you just stop it.,general/general_commandstop
olly i will talk to you later on.,general/general_commandstop
olly i will talk to you later.,general/general_commandstop
olly i would like you just stop it.,general/general_commandstop
olly i would like you just stop.,general/general_commandstop
olly i would like you stop.,general/general_commandstop
olly i would talk to you later on.,general/general_commandstop
olly i would talk to you later.,general/general_commandstop
olly i'd like you stop.,general/general_commandstop
olly just cancel please.,general/general_commandstop
olly just cancel.,general/general_commandstop
olly just stop.,general/general_commandstop
olly let me know when anything news about trump,news/news_query
olly please can you just stop it.,general/general_commandstop
olly please can you shut off.,general/general_commandstop
olly please could you cancel.,general/general_commandstop
olly please could you shut down.,general/general_commandstop
olly please could you shut off.,general/general_commandstop
olly please just cancel.,general/general_commandstop
olly please just stop.,general/general_commandstop
olly please shut down.,general/general_commandstop
olly please shut up.,general/general_commandstop
olly please stop.,general/general_commandstop
olly please would you just stop it.,general/general_commandstop
olly please would you shut down.,general/general_commandstop
olly please would you shut off.,general/general_commandstop
olly please would you stop.,general/general_commandstop
Olly save all the songs i have listened to more than once,music/music_likeness
olly schedule a news update for tomorrow morning at seven am,news/news_query
olly set my alarm to go off in an hour,alarm/alarm_set
olly shuffle playlist,music/music_settings/music_settings_shuffle
olly shut down please.,general/general_commandstop
olly shut down.,general/general_commandstop
olly shut off please.,general/general_commandstop
olly shut up.,general/general_commandstop
olly skip song,music/music_settings/music_settings_skip
olly skip two songs,music/music_settings/music_settings_skip
olly that is all.,general/general_commandstop
olly that will be all.,general/general_commandstop
olly that's all.,general/general_commandstop
olly that's enough.,general/general_commandstop
olly turn the volume up,audio/audio_volume_up
olly what do you dream about,general/general_quirky
olly what songs have i listened to at least ten times,music/music_query
olly what time is it in san diego,datetime/datetime_query
olly what's happened in the news today,news/news_query
olly will you just cancel it.,general/general_commandstop
olly will you please shut off.,general/general_commandstop
olly will you shut down please.,general/general_commandstop
olly will you shut down.,general/general_commandstop
olly will you shut off.,general/general_commandstop
olly will you shut up please.,general/general_commandstop
olly will you shut up.,general/general_commandstop
olly will you stop it.,general/general_commandstop
olly would you just stop it please.,general/general_commandstop
olly would you just stop please.,general/general_commandstop
olly would you shut down please.,general/general_commandstop
olly would you shut up.,general/general_commandstop
olly you got a command wrong.,general/general_negate
on all the button on dashboard,iot/iot_wemo_on
on amazon twitter handler tweet a complain about quality of my jeans,social/social_post
on mobile charger plug,iot/iot_wemo_on
on my grocery list please add oranges,lists/lists_createoradd
on my sisters birthday send her flowers,calendar/calendar_set
on my to dos remove mop kitchen,lists/lists_remove
on the button of cleaner,iot/iot_cleaning
on the music player set the volume level at sixty,audio/audio_volume_up
on the plug,iot/iot_wemo_on
on the radio it is time for good music,play/play_radio
on twenty third february rahul will come with me on india cricket match,calendar/calendar_set
on vacuum cleaner,iot/iot_cleaning
on what date is easter this year,datetime/datetime_query
once again elaborate me on your response please.,general/general_explain
once again explain it to me.,general/general_explain
once again explain your answer.,general/general_explain
once again.,general/general_repeat
one dollar to argentinian pesos,qa/qa_currency
one plus two equal,qa/qa_maths
one pm removed,alarm/alarm_remove
one u. s. d. is euro,qa/qa_currency
open a new email to contact,email/email_sendemail
open a new list for me,lists/lists_createoradd
open alarm and create an alert for ten am,alarm/alarm_set
open alarm,alarm/alarm_set
open audible and continue playing the book that i was listening to,play/play_audiobook
open audio book history of rome,play/play_audiobook
open audiobook,play/play_audiobook
open bad religion folder,play/play_music
open book,play/play_audiobook
open calendar add event meeting invite bill malinda,calendar/calendar_set
open calendar and find meeting time,calendar/calendar_query
open calendar schedule event meeting,calendar/calendar_set
open chess app and begin game,play/play_game
open chess play against me,play/play_game
open clock,alarm/alarm_set
open company name find feedback,social/social_post
open contacts and call john smith,email/email_querycontact
open contacts and find john smith,email/email_querycontact
open davinci code audiobook,play/play_audiobook
open derek's contact information,email/email_querycontact
open eighty three point six mhz,play/play_radio
open email and send it to mr philips,email/email_sendemail
open email for unread mails,email/email_query
open emails,email/email_query
open events more info,calendar/calendar_query
open facebook messenger,social/social_post
open fifa seventeen,play/play_game
open fishdom game,play/play_game
open fm radio one hundred,play/play_radio
open games directory,play/play_game
open games,play/play_game
open google keep,lists/lists_query
open grocery list and add milk,lists/lists_createoradd
open grocery shopping list and remove bananas,lists/lists_remove
open grubhub,takeaway/takeaway_order
open harrypotter audiobook and play from last played,play/play_audiobook
open hershey twitter,social/social_post
open iheartradio and put on the top forty,play/play_radio
open inbox,email/email_query
open jokes,general/general_joke
open lists remove list,lists/lists_remove
open lists,lists/lists_query
open lyft,transport/transport_taxi
open me a new list,lists/lists_createoradd
open media player and play top hits,play/play_radio
open minestart game from previous played level,play/play_game
open msnbc news,news/news_query
open music player settings,music/music_settings/music_settings_general
open my email account and check for new email,email/email_query
open my grocery list and add bananas to it,lists/lists_createoradd
open my morning briefing email from the new york times,email/email_query
open my playlist,play/play_music
open my podcasts,play/play_podcasts
open my twitter account and tell sams club they made my cake order delicious,social/social_post
open new emails,email/email_query
open one thousand and forty seven radio,play/play_radio
open pandora and play top hits,play/play_radio
open pandora,play/play_radio
open papa pear saga,play/play_game
open parcheese game for you and i,play/play_game
open podcasts and play my favorites list,play/play_podcasts
open radio and play news in rainbow station,play/play_radio
open radio at ninety nine point one,play/play_radio
open radio frequency ninety nine point five,play/play_radio
open reply,email/email_sendemail
open saga,play/play_game
open sirius app and play the classical channel,play/play_radio
open social media account,social/social_query
open some cools jokes,general/general_joke
open spotify and play list five,play/play_music
open stock price for name,qa/qa_stock
open subway surfers,play/play_game
open takeout menus,takeaway/takeaway_order
open td ameritrade,qa/qa_stock
open the books and play brains book from chap nine,play/play_audiobook
open the contact alex in phonebook,email/email_querycontact
open the contact named john,email/email_querycontact
open the davinci code where i left off,play/play_audiobook
open the grubhub app so i can order take out,takeaway/takeaway_order
open the list,lists/lists_query
open the local news app,news/news_query
open the phonebook and find the contact alex,email/email_querycontact
open the podcast addict,play/play_podcasts
open the profile of allen from my contact,email/email_querycontact
open the two towers and play,play/play_audiobook
open the two towers,play/play_audiobook
open the uber app and get me a car please,transport/transport_taxi
open this game,play/play_game
open tic tac toe,play/play_game
open train ticket app,transport/transport_ticket
open twitter,social/social_post
open uber and book a car for twelve o'clock,transport/transport_taxi
open uber app and book me a car for pick up at the airport,transport/transport_taxi
open uber,transport/transport_taxi
open up angry birds,play/play_game
open up contacts and add email [email_address : something@gmail dot com],email/email_addcontact
open up tetris,play/play_game
open vacuum cleaner,iot/iot_cleaning
open weather,weather/weather_query
opinion about latest gadgets,general/general_quirky
or you can email to my sister and ask her how that weather is it in california,email/email_sendemail
order a double bacon cheeseburger with bacon an white american cheese,takeaway/takeaway_order
order a ham and cheese sandwich from subway,takeaway/takeaway_order
order a large pan pizza with ham and mushrooms from pizza hut,takeaway/takeaway_order
order a large pepperoni pizza from dominos to go,takeaway/takeaway_order
order a large plain pizza from mimo's for me,takeaway/takeaway_order
order a latte from starbucks,iot/iot_coffee
order a meal from a nice restaurant,takeaway/takeaway_order
order a medium pizza with pepperoni and bacon on its,takeaway/takeaway_order
order a pizza for me,takeaway/takeaway_order
order a pizza from pizza express,takeaway/takeaway_order
order a pizza with sausage from domino's,takeaway/takeaway_order
order a pizza,takeaway/takeaway_order
order a smoked meat platter from beanos,takeaway/takeaway_order
order a takeaway sandwich and soup from the italian's,takeaway/takeaway_order
order a takeaway,takeaway/takeaway_order
order a train ticket to boston,transport/transport_ticket
order a train ticket to los angeles now,transport/transport_ticket
order a train ticket to los angeles,transport/transport_ticket
order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink,takeaway/takeaway_order
order chinese for delivery,takeaway/takeaway_order
order chinese from china spring wonton soup and a small beef and broccoli,takeaway/takeaway_order
order food from applebees,takeaway/takeaway_order
order food,takeaway/takeaway_order
order from dominos,takeaway/takeaway_order
order general t'so eggroll to go,takeaway/takeaway_order
order mcdonalds,takeaway/takeaway_order
order me a bowl from chipotle takeout,takeaway/takeaway_order
order me a byron from deliveroo,takeaway/takeaway_order
order me a cheese burger from tommy's burgers,takeaway/takeaway_order
order me a large ham and olive pizza from dominos,takeaway/takeaway_order
order me an uber ride please,transport/transport_taxi
order me chinese food,takeaway/takeaway_order
order me postmates of mcdonald,takeaway/takeaway_order
order me some chinese food,takeaway/takeaway_order
order me some chipotle,takeaway/takeaway_order
order me the fish risotto from the golden fork,takeaway/takeaway_order
order one burger,takeaway/takeaway_order
order one coffee from nearest coffee shop,iot/iot_coffee
order one coffee to starbucks coffee shop,iot/iot_coffee
order one pizza from pizza hut,takeaway/takeaway_order
order pizza for delivery,takeaway/takeaway_order
order pizza from domino's,takeaway/takeaway_order
order pizza,takeaway/takeaway_order
order ribs for dinner,takeaway/takeaway_order
order six chicken tacos from chipotle,takeaway/takeaway_order
order some fried chicken from church's chicken via grubhub,takeaway/takeaway_order
order spaghetti from spaghetti warehouse to bring home,takeaway/takeaway_order
order takeout from pizza restaurant,takeaway/takeaway_order
order takeout pizza from domino's for seven pm,takeaway/takeaway_order
order takeout,takeaway/takeaway_order
order the best priced general tofu in nyack,takeaway/takeaway_order
order the usual from turiellos pizza,takeaway/takeaway_order
order travel ticket,transport/transport_ticket
order two cheeseburgers from wings n. ale on university drive,takeaway/takeaway_order
order two hamburgers for me,takeaway/takeaway_order
order two large pizzas and pieces of hot wings from dominoes,takeaway/takeaway_order
order two medium cheese and one medium pepperoni pizza from dominoes,takeaway/takeaway_order
order two pizzas from dominoes,takeaway/takeaway_order
ordering food,takeaway/takeaway_order
origin of word,qa/qa_definition
other songs by this artist,music/music_query
outlet off,iot/iot_wemo_off
outlet on,iot/iot_wemo_on
outside traffic status please,transport/transport_traffic
overhead lights on please,iot/iot_hue_lighton
paper scissors or stone,play/play_game
pardon.,general/general_repeat
pause for ten seconds,audio/audio_volume_mute
pause resume,play/play_audiobook
pause the audiobook,play/play_audiobook
pause the book,play/play_audiobook
pause the music,audio/audio_volume_mute
pay for train ticket,transport/transport_ticket
pencil in coffee with jamal at starbucks for three pm on tuesday,calendar/calendar_set
period the light should be in dim,iot/iot_hue_lightdim
perpetual meaning,qa/qa_definition
pick up dry cleaning tomorrow,lists/lists_createoradd
pick up we left off on battle royale,play/play_audiobook
pick up wuthering heights where we left off,play/play_audiobook
pink is all we need,iot/iot_hue_lightchange
pink nobody knows,play/play_music
place a take out order at olive garden,takeaway/takeaway_order
place a takeaway order for a cheeseburger and fries from burger king,takeaway/takeaway_order
place alarm at five o'clock morning,alarm/alarm_set
place an order for a combo platter from china buffet,takeaway/takeaway_order
place an order for a pepperoni pizza at papa johns,takeaway/takeaway_order
place an order for two pizzas from dominoes,takeaway/takeaway_order
place of train times,transport/transport_query
place order for a chicken manchow soup from wangs kitchen restaurant,takeaway/takeaway_order
place order for usual burritto at chipolte,takeaway/takeaway_order
place order of one pizza,takeaway/takeaway_order
place order to pizza takeout for seven pm,takeaway/takeaway_order
places to order takeaway food,takeaway/takeaway_order
places with pizza delivery near me,takeaway/takeaway_order
plan a meeting with john on twenty one mar at eleven am,calendar/calendar_set
Play a angry bird,play/play_game
play a game of chess with me,play/play_game
play a game with me,play/play_game
play a movie i'll like,recommendation/recommendation_movies
play a news radio station,play/play_radio
play a podcast about dogs,play/play_podcasts
play a podcast from my library,play/play_podcasts
play a podcast,play/play_podcasts
play a pop station on the radio,play/play_radio
Play a race game,play/play_game
play a random podcast on my list,play/play_podcasts
play a random song from my playlist,play/play_music
play a selection of classical music,play/play_music
play a song randomly from my playlist,play/play_music
play album,play/play_music
play all order of the green hand from previous week,play/play_podcasts
play all songs from blue genre,play/play_music
play all the programs pertaining to rock songs on the radio,play/play_radio
play american idol for me now,play/play_radio
play animal farm,play/play_audiobook
play any country music station,play/play_radio
play anything by cat stevens and i'll be happy,play/play_music
play anything in my recent playlist,play/play_music
play anything new from my podcast subscriptions,play/play_podcasts
play audio,play/play_audiobook
play audiobook of jacob,play/play_audiobook
play audiobook of planets,play/play_audiobook
play audiobook snow white,play/play_audiobook
play audiobook where we left off,play/play_audiobook
play audiobook,play/play_audiobook
Play best friends by yelawolf,play/play_music
play bhuli bisri yaadien program on ninety one point three fm,play/play_radio
play billybob show on bbc radio four,play/play_radio
play bingo,play/play_game
play biography of jackie kennedy,play/play_audiobook
play boneym,play/play_music
play book,play/play_audiobook
play candy crush with me,play/play_game
play candy crush,play/play_game
play checkers with me,play/play_game
play chess app,play/play_game
play chess,play/play_game
play christmas music,play/play_music
play classical channel in sirius,play/play_radio
play cnn radio,play/play_radio
play compassionate cook episode twenty three,play/play_podcasts
play country playlist,play/play_music
play criminal podcast,play/play_podcasts
play current available podcast,play/play_podcasts
play daft punk,play/play_music
play december holiday list,play/play_music
play dinner party music,play/play_music
play edm music,play/play_music
play eight hundred and eighty nine,play/play_radio
play enrique iglesias song after this one,play/play_music
play enrique,play/play_music
play episode ten in the podcast,play/play_podcasts
play episode three secrets of the citadel,play/play_podcasts
play every praise,play/play_music
play fault in our stars on audible,play/play_audiobook
play favorites listed in podcasts starting with first one,play/play_podcasts
play fishing podcasts that are favorited,play/play_podcasts
play flappy bird,play/play_game
play fm,play/play_radio
play fmod,play/play_game
play football match for myself now,play/play_game
play for me american idol on television,play/play_radio
play for me american idol show,play/play_radio
play for me the game candy crush,play/play_game
play for me the game cricket,play/play_game
play for me the game harry potter and the chamber of secrets,play/play_game
play for me the game harry potter,play/play_game
play for me the game star wars,play/play_game
play for me the game temple run,play/play_game
play for me the programme american idol,play/play_radio
play from my last session of joes book,play/play_audiobook
play from smashing pumpkins,play/play_music
play from this point from this audiobook,play/play_audiobook
play funk music,play/play_music
play gaga playlist,play/play_music
play game with me,play/play_game
play game,play/play_game
play golf,play/play_game
play good mythical morning podcast,play/play_podcasts
play green day,play/play_music
play gta vice city game,play/play_game
play hiphop in hot ninety seven,play/play_radio
play hoizer radio station from my pandora app,play/play_radio
play hot ninety seven,play/play_radio
play hotel california after this song,play/play_music
play hurts like heaven,play/play_music
play i spy with me,play/play_game
play it after five minutes,play/play_audiobook
play it louder,audio/audio_volume_up
play jingle bells,play/play_music
play john fugelsang's show on serius,play/play_radio
play jump by van halen when this song is over,play/play_music
play kanye west playlist,play/play_music
play keno,play/play_game
play kiss from a rose,play/play_music
play lady by kenny rogers now,play/play_music
play lady gaga starting with poker face,play/play_music
play last libertarian podcast,play/play_podcasts
play last misesorg podcast,play/play_podcasts
play last reason podcast,play/play_podcasts
play led zeppelin houses of the holy,play/play_music
play love songs radio on pandora,play/play_radio
play magic run after thirty min,play/play_audiobook
play maroon five playlist,play/play_music
play me a radio drama podcast,play/play_podcasts
play me a random audio book that has to do with love,play/play_audiobook
play me harry potter from the place i last stopped listening on,play/play_audiobook
play me in a game of tic tac toe,play/play_game
play me john's podcast,play/play_podcasts
play me my favourite radio show,play/play_radio
play me some hihop,play/play_music
play me some melody song,play/play_music
play me some music by sigur ros,play/play_music
play me some podcasts about getting rich quick,play/play_podcasts
play me some pop,play/play_music
play me something pop,play/play_music
play me the bbc radio podcast,play/play_podcasts
play me the new podcast from npr,play/play_podcasts
play me the top one radio channel,play/play_radio
play me this years top ten ten pop songs,play/play_music
play meditation music,play/play_music
play miley cyrus radio,play/play_radio
play mindsweeper with me,play/play_game
Play music composed by some one giving short hint about the album,play/play_music
play music from party playlist,play/play_music
play music i have liked,play/play_music
play music now,play/play_music
play music of david guetta,play/play_music
play music radio for me,play/play_radio
play my book,play/play_audiobook
play my bookmarked audiobook,play/play_audiobook
play my country favourites playlist on shuffle,play/play_music
Play my favorite game by name naughty dog,play/play_game
play my favorite music right now,play/play_music
play my favorite podcast please,play/play_podcasts
play my favorite radio station,play/play_radio
play my favorite song after,play/play_music
play my favorite song by london grammar,play/play_music
play my favorite station,play/play_radio
play my favourite book,play/play_audiobook
play my music i have programmed,play/play_music
play my play list,play/play_podcasts
play my playlist,play/play_music
play my preferred song,play/play_music
play my r. n. b. playlist,play/play_music
play my rock station on pandora,play/play_radio
play my sadness playlist,play/play_music
play my second playlist,play/play_music
play my station,play/play_radio
play my usher radio station,play/play_radio
play my video game news podcast starting where i left off,play/play_podcasts
play my workout playlist in spotify,play/play_music
play neil sedaka,play/play_music
play netflix on my ps four,play/play_radio
play new albums,play/play_music
play newest reason podcast,play/play_podcasts
play next doctor who episode,play/play_podcasts
play next episode of cashing in with tj miller,play/play_podcasts
play next episode of con man,play/play_podcasts
play next episode of harry potter by j. k. rowling,play/play_audiobook
play next episode of her story,play/play_podcasts
play next episode of this podcast,play/play_podcasts
play next episode on podcast,play/play_podcasts
play next episode,play/play_podcasts
play next on podcast,play/play_podcasts
play next podcast,play/play_podcasts
play next reason podcast,play/play_podcasts
play next recording,play/play_podcasts
play next song on track,play/play_music
play next,play/play_podcasts
play nine hundred and eighty nine the radio station,play/play_radio
play nine hundred and seventy one,play/play_radio
play nineties hip hop,play/play_music
play npr podcast now,play/play_podcasts
play npr through my living room stereo,play/play_radio
play npr,play/play_radio
play one hundred and six point seven,play/play_radio
play only all music released between the year one thousand nine hundred and ninety and two thousand,play/play_music
play papa pear saga,play/play_game
play pdr on the am band radio,play/play_radio
play ping pong,play/play_game
play planetside two,play/play_game
play playlist workout,play/play_music
play playlist,play/play_music
play podcast a,play/play_podcasts
play podcast episode new,play/play_podcasts
play podcast favorites,play/play_podcasts
play podcast for the philadelphia eagles content,play/play_podcasts
play podcast one,play/play_podcasts
play podcast,play/play_podcasts
play poker with me,play/play_game
play pong against me,play/play_game
play pop,play/play_music
play previous episode,play/play_podcasts
play pride and prejudice,play/play_audiobook
play r and b,play/play_music
play racing,play/play_game
play radio mango,play/play_radio
play radio mirchi for me,play/play_radio
play radio music,play/play_radio
play radio on five point thirty on tere nagme show,play/play_radio
play radio station,play/play_radio
play random music,play/play_music
play randomized pop songs no repeats,play/play_music
play real racing three game,play/play_game
play recently added audiobook,play/play_audiobook
play ringcast the podcast,play/play_podcasts
play rohan sharma podcast for me,play/play_podcasts
play romantic music in nash fm ninety two point seven,play/play_radio
play rummy,play/play_game
play run,play/play_music
play rush limbaugh on ninety seven fm,play/play_radio
play sam harris audiobook,play/play_audiobook
play scrabble with me,play/play_game
play seven habits of effective people,play/play_audiobook
play sirius on satellite radio,play/play_radio
play sleepyhead by passion pit,play/play_music
play snake with me,play/play_game
play solitaire with me,play/play_game
play solitaire,play/play_game
play some good background music,play/play_music
play some soft rock,play/play_music
play some tracks by michael jackson,play/play_music
play something by the used,play/play_music
play song next,play/play_music
play song on repeat,play/play_music
play song over the rainbow,play/play_music
play songs by bryan adams,play/play_music
play songs by nkotb,play/play_music
play songs from favorite,play/play_music
play songs from the r and b and soul genre,play/play_music
play soundcloud,play/play_radio
play squash with me,play/play_game
play stuff you should know,play/play_podcasts
play subway surfer,play/play_game
play subway surfers with me,play/play_game
play sufi songs,play/play_music
play super mario brothers game with me,play/play_game
play superstitions by rl stine,play/play_audiobook
play that podcast i was listening to yesterday,play/play_podcasts
play the bob and tom show,play/play_radio
play the book which i heard on some particular day,play/play_audiobook
play the circle,play/play_audiobook
play the client by john grisham,play/play_audiobook
play the davinci code,play/play_audiobook
play the first playlist,play/play_music
play the football game on the radio,play/play_radio
play the footloose song,play/play_music
play the game of thrones audio book from the last chapter i was on,play/play_audiobook
play the god of small things,play/play_audiobook
play the health show on my cell phone,play/play_radio
play the jungle book,play/play_audiobook
play the last hit song of metallica last album please,play/play_music
play the last next episode,play/play_podcasts
play the last played audiobook,play/play_audiobook
play the last podcast i listened to,play/play_podcasts
play the last song from my most recent playlist,play/play_music
play the latest downloaded podcast,play/play_podcasts
play the latest seahawks podcast,play/play_podcasts
play the latest song of eminem,play/play_music
play the most current episode of levin,play/play_podcasts
play the music of justin bieber,play/play_music
play the new record of malika,play/play_music
play the next episode of a podcast,play/play_podcasts
play the next episode of adele's podcast,play/play_podcasts
play the next episode of drunks and dragons please,play/play_podcasts
play the next episode of podcast,play/play_podcasts
play the next episode of radiolab,play/play_podcasts
play the next podcast episode,play/play_podcasts
play the next podcast,play/play_podcasts
play the oldies station,play/play_radio
play the podcast on the double down,play/play_podcasts
play the program where i left off yesterday,play/play_audiobook
play the radio band with sports commentary,play/play_radio
play the radio channel ninety three point two five,play/play_radio
play the radio please,play/play_radio
play the radio station pop,play/play_radio
play the radio station rock one hundred and eight,play/play_radio
play the radio,play/play_radio
play the second song from anirudh's song,play/play_music
play the song by michael jackson,play/play_music
play the song get happy by ella fitzgeral,play/play_music
play the song let it go,play/play_music
play the song major tom by david bowie,play/play_music
play the song sung by katy perry,play/play_music
play the sweet song on radio,play/play_radio
play the time machine by h g wells,play/play_audiobook
play the two towers,play/play_audiobook
play the veldt by,play/play_music
play this american life on the kitchen radio,play/play_radio
play this audiobook for me,play/play_audiobook
play this audiobook,play/play_audiobook
play this game with me,play/play_game
play this podcast,play/play_podcasts
play this program,play/play_radio
play today song from radio seven,play/play_radio
play uno together,play/play_game
play volume two of nutritional facts,play/play_podcasts
play what live,play/play_music
play with me game snake,play/play_game
play with me,play/play_game
play wuthering heights from where i left off,play/play_audiobook
playback tom clancy splinter cell,play/play_audiobook
please activate my coffee pot for me,iot/iot_coffee
please activate my vacuum cleaner,iot/iot_cleaning
please activate my vacuum to clean the living room,iot/iot_cleaning
please activate the vacuum cleaner,iot/iot_cleaning
please add [email_address : johndoe@yahoocom] to my contact list,email/email_addcontact
please add [email_address : smithjoe@email dot com] to the contact information for joe smith,email/email_addcontact
please add [email_address : smurfette@gmail dot com] to my email contacts,email/email_addcontact
please add a new email in my contacts from sara,email/email_addcontact
please add an email for john doe to my contacts [email_address : johndoe@yahoo dot com],email/email_addcontact
please add an email to my contacts,email/email_addcontact
please add an event to my calendar,calendar/calendar_set
please add an item in my calendar,lists/lists_createoradd
please add complaint about the service in tweet to olive garden,social/social_post
please add contact email [email_address : johndoe@yahoo dot com] to john doe's contact information,email/email_addcontact
please add dan's email to my contacts,email/email_addcontact
please add deodorant to my shopping list,lists/lists_createoradd
please add haircut to march twenty seventh at three pm,calendar/calendar_set
please add item to list,lists/lists_createoradd
please add list of things to buy for party,lists/lists_createoradd
please add meeting to my calendar,calendar/calendar_set
please add milk to the grocery list,lists/lists_createoradd
please add new item to list,lists/lists_createoradd
please add note to this file good tune,music/music_likeness
please add one plus one,qa/qa_maths
please add sugar to my grocery list,lists/lists_createoradd
please add this email to my contacts,email/email_addcontact
please add this song to my playlist favorites,music/music_likeness
please add this song to work out playlist,music/music_likeness
please add to my contact lists and send them a reminder email,email/email_addcontact
please add tom to my contact list,email/email_addcontact
please adjust the colors in my lights,iot/iot_hue_lightchange
please adjust the speakers to a lower more comfortable level,audio/audio_volume_down
please again clarify me on your answers.,general/general_explain
please again explain.,general/general_explain
please archive my read messages,email/email_query
please arrange a train ticket for me,transport/transport_ticket
please arrange to make all lights to show brighter,iot/iot_hue_lightup
please arrange to wake me up at three am alarm,alarm/alarm_set
please ask mr coffee to make a latte,iot/iot_coffee
please be quiet for another hour,audio/audio_volume_mute
please be quiet for the next two hours,audio/audio_volume_mute
please be quiet,audio/audio_volume_mute
please be silent until i tell you not to be,audio/audio_volume_mute
please be silent,audio/audio_volume_mute
please begin clash of clans,play/play_game
please book a taxi for me to go to the railway station,transport/transport_taxi
please book a taxi for me,transport/transport_taxi
please book a taxi in uber for me to go to the airport today,transport/transport_taxi
please book a ticket form jaipur to mumbai on tuesday,transport/transport_ticket
please book a ticket on train number seventy three using my debit card,transport/transport_ticket
please book a train ticket for me,transport/transport_ticket
please book a train ticket from jodhpur to jaisalmer on sunday,transport/transport_ticket
please book a train ticket from london to manchester,transport/transport_ticket
please book me a taxi uber,transport/transport_taxi
please book the five pm train to rockville,transport/transport_ticket
please book the next taxi,transport/transport_taxi
please book train ticket to new york,transport/transport_ticket
please brighten the lights,iot/iot_hue_lightup
please brighten the room,iot/iot_hue_lightup
please call a taxi to arrive at four hundred and take me to the manor theater,transport/transport_taxi
please call china wok and order number seven,takeaway/takeaway_order
please call the golden fork and tell them to deliver one portion of the fish risotto,takeaway/takeaway_order
please can i know what time will it be at six pm here in australia,datetime/datetime_convert
please can you cancel it.,general/general_commandstop
please can you cancel.,general/general_commandstop
please can you check and confirm last thing i said.,general/general_confirm
please can you check and confirm what just said.,general/general_confirm
please can you check the last thing i said.,general/general_confirm
please can you check what i said.,general/general_confirm
please can you confirm last thing said.,general/general_confirm
please can you confirm my last command.,general/general_confirm
please can you confirm my last question.,general/general_confirm
please can you confirm the question.,general/general_confirm
please can you confirm what i just said.,general/general_confirm
please can you say it one more time again.,general/general_repeat
please can you shut down.,general/general_commandstop
please can you shut off.,general/general_commandstop
please can you shut up.,general/general_commandstop
please can you speak that things again.,general/general_repeat
please can you speak what you've just said again.,general/general_repeat
please can you stop it.,general/general_commandstop
please can you tell me that word said once again.,general/general_repeat
please cancel all alarms for tomorrow,alarm/alarm_remove
please cancel my next hair cut,calendar/calendar_remove
please cancel my next meeting,calendar/calendar_remove
please cancel.,general/general_commandstop
